"MEASURE","Data Item","REGIONTYPE","Region Type","REGION","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2012","2012",146607,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2013","2013",150551,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2014","2014",155030,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","2","Victoria","A","Annual","2015","2015",160372,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2011","2011",142,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2012","2012",153,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2013","2013",154,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2014","2014",159,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2015","2015",163,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2011","2011",124460,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2012","2012",125461,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2013","2013",127912,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2014","2014",130387,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2015","2015",133479,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2011","2011",33027,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2012","2012",32973,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2013","2013",33312,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2014","2014",33761,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2015","2015",34160,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2011","2011",264097,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2012","2012",269621,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2013","2013",275116,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2014","2014",281594,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2015","2015",287534,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2011","2011",19151,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2012","2012",20077,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2013","2013",21651,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2014","2014",21954,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2015","2015",22282,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2011","2011",39324,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2012","2012",39964,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2013","2013",40491,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2014","2014",41030,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2015","2015",41840,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2011","2011",106368,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2012","2012",104210,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2013","2013",102795,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2014","2014",102809,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2015","2015",103405,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2011","2011",309313,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2012","2012",308608,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2013","2013",308555,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2014","2014",310934,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2015","2015",316318,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2011","2011",367985,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2012","2012",375183,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2013","2013",380914,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2014","2014",385346,,
"ERP_P_20","Estimated Resident Population - Persons - Total (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2015","2015",390706,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2011","2011",157870,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2012","2012",161965,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2013","2013",165986,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2014","2014",167790,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2015","2015",168507,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2011","2011",6709,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2012","2012",6997,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2013","2013",7355,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2014","2014",7744,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2015","2015",8063,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","AUS","Australia","0","Australia","A","Annual","2011","2011",2.9,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","AUS","Australia","0","Australia","A","Annual","2012","2012",3,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","AUS","Australia","0","Australia","A","Annual","2013","2013",3,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","AUS","Australia","0","Australia","A","Annual","2014","2014",3.1,,
"ERP_21","Population Density  - Population density (ERP at 30 June) (persons/km2)","AUS","Australia","0","Australia","A","Annual","2015","2015",3.1,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2011","2011",21929,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2012","2012",22688,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2013","2013",23639,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2014","2014",23471,,
"ERP_P_7","Estimated Resident Population - Persons - 25-29 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2015","2015",23360,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2011","2011",12613,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2012","2012",12994,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2013","2013",13293,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2014","2014",13494,,
"ERP_P_13","Estimated Resident Population - Persons - 55-59 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2015","2015",13519,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2011","2011",17688,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2012","2012",18096,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2013","2013",18514,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2014","2014",18428,,
"ERP_P_10","Estimated Resident Population - Persons - 40-44 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2015","2015",18161,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2011","2011",24829,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2012","2012",24654,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2013","2013",24828,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2014","2014",25094,,
"ERP_P_11","Estimated Resident Population - Persons - 45-49 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2015","2015",25586,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","2","Victoria","A","Annual","2011","2011",104390,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","2","Victoria","A","Annual","2012","2012",109000,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","2","Victoria","A","Annual","2013","2013",113372,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","2","Victoria","A","Annual","2014","2014",117477,,
"ERP_P_19","Estimated Resident Population - Persons - 85 and over (no.)","STE","States and Territories","2","Victoria","A","Annual","2015","2015",122791,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2011","2011",11334,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2012","2012",11431,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2013","2013",11527,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2014","2014",11725,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2015","2015",11720,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2011","2011",245412,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2012","2012",245049,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2013","2013",248336,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2014","2014",251918,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2015","2015",255616,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2011","2011",18571,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2012","2012",18487,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2013","2013",18646,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2014","2014",18821,,
"ERP_P_14","Estimated Resident Population - Persons - 60-64 years (no.)","STE","States and Territories","8","Australian Capital Territory","A","Annual","2015","2015",19012,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2011","2011",301014,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2012","2012",310952,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2013","2013",322269,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2014","2014",330914,,
"ERP_P_8","Estimated Resident Population - Persons - 30-34 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2015","2015",337639,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2011","2011",3489,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2012","2012",3775,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2013","2013",3960,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2014","2014",4287,,
"ERP_P_16","Estimated Resident Population - Persons - 70-74 years (no.)","STE","States and Territories","7","Northern Territory","A","Annual","2015","2015",4551,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2011","2011",91260,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2012","2012",98553,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2013","2013",105202,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2014","2014",109638,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2015","2015",114272,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","AUS","Australia","0","Australia","A","Annual","2011","2011",1458114,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","AUS","Australia","0","Australia","A","Annual","2012","2012",1489345,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","AUS","Australia","0","Australia","A","Annual","2013","2013",1517173,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","AUS","Australia","0","Australia","A","Annual","2014","2014",1533107,,
"ERP_P_2","Estimated Resident Population - Persons - 0-4 years (no.)","AUS","Australia","0","Australia","A","Annual","2015","2015",1540222,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2011","2011",26058,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2012","2012",27937,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2013","2013",29412,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2014","2014",30344,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2015","2015",31329,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2011","2011",39929,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2012","2012",39517,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2013","2013",39123,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2014","2014",38943,,
"ERP_P_18","Estimated Resident Population - Persons - 80-84 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2015","2015",38521,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2011","2011",236,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2012","2012",221,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2013","2013",225,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2014","2014",244,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2015","2015",263,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2011","2011",168743,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2012","2012",170380,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2013","2013",173901,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2014","2014",176920,,
"ERP_P_9","Estimated Resident Population - Persons - 35-39 years (no.)","STE","States and Territories","5","Western Australia","A","Annual","2015","2015",179797,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2011","2011",69,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2012","2012",76,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2013","2013",79,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2014","2014",95,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2015","2015",118,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2011","2011",101286,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2012","2012",104763,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2013","2013",108699,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2014","2014",114143,,
"ERP_P_17","Estimated Resident Population - Persons - 75-79 years (no.)","STE","States and Territories","3","Queensland","A","Annual","2015","2015",119904,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2011","2011",197,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2012","2012",209,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2013","2013",215,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2014","2014",221,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2015","2015",220,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2011","2011",37576,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2012","2012",37857,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2013","2013",37661,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2014","2014",37605,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","6","Tasmania","A","Annual","2015","2015",36903,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2011","2011",297,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2012","2012",263,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2013","2013",222,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2014","2014",188,,
"ERP_P_6","Estimated Resident Population - Persons - 20-24 years (no.)","STE","States and Territories","9","Other Territories","A","Annual","2015","2015",184,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2011","2011",76643,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2012","2012",82689,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2013","2013",86857,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2014","2014",90081,,
"ERP_P_15","Estimated Resident Population - Persons - 65-69 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2015","2015",92718,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2011","2011",114145,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2012","2012",115408,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2013","2013",116136,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2014","2014",116059,,
"ERP_P_12","Estimated Resident Population - Persons - 50-54 years (no.)","STE","States and Territories","4","South Australia","A","Annual","2015","2015",115514,,
